#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|11721	NODE_6799_length_308_cov_1.05138	3	308	306	-1	No	0	4.2.1.3	"Aconitate hydratase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11705	NODE_6791_length_308_cov_1.85375	1	306	306	-1	No	0	4.1.3.27	"Anthranilate synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|11728	NODE_6787_length_308_cov_1.11067	1	306	306	-1	No	0	3.4.11.14	"Cytosol alanyl aminopeptidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11698	NODE_6796_length_308_cov_1.4585	1	252	252	1	No	0	3.4.-.-	"Acting on peptide bonds (peptidases)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11752	NODE_6830_length_307_cov_1.09921	2	307	306	1	No	0	3.6.4.-	"Acting on ATP; involved in cellular and subcellular movement."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11749	NODE_6837_length_307_cov_1.09921	2	307	306	-1	No	0	5.1.1.1	"Alanine racemase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11745	NODE_6848_length_307_cov_1.03175	3	305	303	1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|11744	NODE_6841_length_307_cov_1.88095	3	305	303	1	No	0	6.3.5.2	"GMP synthase (glutamine-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11754	NODE_6836_length_307_cov_1.48413	1	306	306	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11735	NODE_6842_length_307_cov_0.825397	1	306	306	1	No	0	2.7.11.32	"[Pyruvate, phosphate dikinase] kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|11736	NODE_6835_length_307_cov_1.10714	2	307	306	1	No	0	7.4.2.10	"ABC-type glutathione transporter."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11740	NODE_6834_length_307_cov_1.4881	1	306	306	1	No	0	6.3.5.5	"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11750	NODE_6839_length_307_cov_1.01587	2	307	306	1	No	0	2.7.-.-	"Transferring phosphorus-containing groups."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|11746	NODE_6819_length_307_cov_2.54762	1	306	306	-1	No	0	2.7.6.5	"GTP diphosphokinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|11746	NODE_6819_length_307_cov_2.54762	1	306	306	-1	No	0	3.1.7.2	"Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|11734	NODE_6822_length_307_cov_1.48413	25	306	282	-1	No	0	7.1.1.-	"Hydron translocation or charge separation linked to oxidoreductase reactions."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11766	NODE_6876_length_306_cov_1.61355	3	305	303	-1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11785	NODE_6883_length_306_cov_1.30279	2	304	303	1	No	0	6.3.5.3	"Phosphoribosylformylglycinamidine synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|11764	NODE_6884_length_306_cov_1.60558	1	306	306	-1	No	0	1.17.4.1	"Ribonucleoside-diphosphate reductase."	"d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;no__unclassified Caudovirales;s__Rhizobium phage RHEph10;"
metaerg.pl|11763	NODE_6888_length_306_cov_1.56574	2	304	303	-1	No	0	3.2.1.86	"6-phospho-beta-glucosidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium sp000437715"
metaerg.pl|11759	NODE_6867_length_306_cov_1.85657	2	304	303	1	No	0	3.2.1.26	"Beta-fructofuranosidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11758	NODE_6865_length_306_cov_1.11155	1	303	303	1	No	0	4.1.1.48	"Indole-3-glycerol-phosphate synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11757	NODE_6869_length_306_cov_1.11554	3	305	303	1	No	0	7.1.1.-	"Hydron translocation or charge separation linked to oxidoreductase reactions."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11796	NODE_6909_length_305_cov_1.26	3	305	303	1	No	0	4.1.1.59	"Gallate decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|11805	NODE_6905_length_305_cov_1.024	3	224	222	-1	No	0	6.3.5.3	"Phosphoribosylformylglycinamidine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|11793	NODE_6900_length_305_cov_1.484	1	303	303	1	No	0	5.1.3.3	"Aldose 1-epimerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|11803	NODE_6901_length_305_cov_1.104	2	304	303	1	No	0	2.7.6.5	"GTP diphosphokinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kimbladii"
metaerg.pl|11788	NODE_6894_length_305_cov_1.492	2	304	303	1	No	0	1.14.-.-	"Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11846	NODE_6961_length_303_cov_2.21774	49	303	255	-1	No	0	3.1.26.-	"Endoribonucleases producing 5'-phosphomonoesters."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|11848	NODE_6950_length_303_cov_1.87097	3	302	300	-1	No	0	6.1.1.15	"Proline--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|11844	NODE_6970_length_303_cov_1.07661	3	302	300	-1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11837	NODE_6974_length_303_cov_4.72177	2	301	300	1	No	0	2.7.7.-	"Nucleotidyltransferases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_K"
metaerg.pl|11835	NODE_6973_length_303_cov_0.991935	2	301	300	1	No	0	2.8.1.8	"Lipoyl synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|11838	NODE_6963_length_303_cov_2.0121	1	303	303	-1	No	0	6.3.2.6	"Phosphoribosylaminoimidazolesuccinocarboxamide synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11838	NODE_6963_length_303_cov_2.0121	1	303	303	-1	No	0	4.1.1.21	"Phosphoribosylaminoimidazole carboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11849	NODE_6959_length_303_cov_1.58468	2	301	300	-1	No	0	2.7.7.59	"[Protein-PII] uridylyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11849	NODE_6959_length_303_cov_1.58468	2	301	300	-1	No	0	3.1.4.-	"Phosphoric diester hydrolases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11840	NODE_6964_length_303_cov_1.12903	2	301	300	-1	No	0	5.1.1.8	"4-hydroxyproline epimerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11845	NODE_6971_length_303_cov_1.72177	2	301	300	1	No	0	3.4.23.-	"Aspartic endopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11867	NODE_7001_length_302_cov_0.975709	1	300	300	1	No	0	3.5.1.5	"Urease."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11855	NODE_7005_length_302_cov_0.817814	2	238	237	1	No	0	2.5.1.19	"3-phosphoshikimate 1-carboxyvinyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|11863	NODE_6985_length_302_cov_1.99595	3	191	189	1	No	0	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11868	NODE_6991_length_302_cov_1.16194	69	302	234	1	No	0	3.1.21.4	"Type II site-specific deoxyribonuclease."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11859	NODE_6997_length_302_cov_1.11741	1	300	300	1	No	0	7.5.2.6	"ABC-type lipid A-core oligosaccharide transporter."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11866	NODE_6990_length_302_cov_3.00405	3	302	300	-1	No	0	2.4.99.12	"Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11860	NODE_7000_length_302_cov_1.37247	3	302	300	1	No	0	2.1.1.74	"Methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11853	NODE_6984_length_302_cov_1.1336	99	302	204	-1	No	0	4.2.3.1	"Threonine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11883	NODE_7022_length_301_cov_1.85772	1	300	300	-1	No	0	2.7.7.-	"Nucleotidyltransferases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella bombi"
metaerg.pl|11889	NODE_7020_length_301_cov_2.26829	73	300	228	1	No	0	2.4.2.29	"tRNA-guanine(34) transglycosylase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini"
metaerg.pl|11889	NODE_7020_length_301_cov_2.26829	73	300	228	1	No	0	2.4.2.-	"Pentosyltransferases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini"
metaerg.pl|11881	NODE_7021_length_301_cov_1.10569	3	299	297	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|11879	NODE_7028_length_301_cov_1.23171	3	299	297	1	No	0	1.1.3.21	"Glycerol-3-phosphate oxidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615"
metaerg.pl|11892	NODE_7039_length_300_cov_2.73878	2	298	297	1	No	0	3.1.11.-	"Exodeoxyribonucleases producing 5'-phosphomonoesters."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus;s__Chelatococcus sambhunathii"
metaerg.pl|11890	NODE_7035_length_300_cov_1.13469	3	299	297	1	No	0	6.1.1.15	"Proline--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp000527695"
metaerg.pl|11899	NODE_7060_length_300_cov_1.06122	2	298	297	1	No	0	2.4.1.129	"Peptidoglycan glycosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11899	NODE_7060_length_300_cov_1.06122	2	298	297	1	No	0	3.4.16.4	"Serine-type D-Ala-D-Ala carboxypeptidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11902	NODE_7043_length_300_cov_1.87755	2	298	297	-1	No	0	3.5.1.128	"Deaminated glutathione amidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11903	NODE_7045_length_300_cov_1.53469	3	299	297	1	No	0	6.3.4.14	"Biotin carboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|11913	NODE_7053_length_300_cov_1.37959	3	299	297	-1	No	0	7.3.2.1	"ABC-type phosphate transporter."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|11937	NODE_7080_length_299_cov_2.29508	2	298	297	-1	No	0	1.3.-.-	"Acting on the CH-CH group of donors."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11942	NODE_7094_length_299_cov_1.52459	1	297	297	-1	No	0	3.6.5.n1	"Elongation factor 4."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|11946	NODE_7087_length_299_cov_2.44262	3	233	231	1	No	0	6.3.2.2	"Glutamate--cysteine ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|11973	NODE_7126_length_298_cov_1.35802	3	296	294	-1	No	0	3.2.1.52	"Beta-N-acetylhexosaminidase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|11977	NODE_7118_length_298_cov_1.14403	1	297	297	-1	No	0	3.5.4.25	"GTP cyclohydrolase II."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|11965	NODE_7129_length_298_cov_1.92593	3	296	294	-1	No	0	6.3.2.4	"D-alanine--D-alanine ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11972	NODE_7120_length_298_cov_5.52675	1	297	297	1	No	0	3.4.21.107	"Peptidase Do."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|11968	NODE_7152_length_298_cov_2.00412	1	297	297	1	No	0	1.97.1.-	"Other oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|11961	NODE_7144_length_298_cov_0.917695	1	201	201	1	No	0	3.2.1.86	"6-phospho-beta-glucosidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kullabergensis"
metaerg.pl|11962	NODE_7148_length_298_cov_0.781893	3	296	294	1	No	0	6.1.1.21	"Histidine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11994	NODE_7158_length_297_cov_1.54545	2	295	294	-1	No	0	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11982	NODE_7182_length_297_cov_1.10744	2	262	261	1	No	0	3.6.1.25	"Triphosphatase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|12001	NODE_7172_length_297_cov_1.15702	2	295	294	1	No	0	7.1.2.2	"H(+)-transporting two-sector ATPase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215"
metaerg.pl|11993	NODE_7166_length_297_cov_1.15289	1	297	297	-1	No	0	2.1.1.13	"Methionine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11983	NODE_7160_length_297_cov_1.54545	3	296	294	1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|12034	NODE_7221_length_296_cov_0.871369	1	294	294	1	No	0	5.4.3.8	"Glutamate-1-semialdehyde 2,1-aminomutase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|12004	NODE_7196_length_296_cov_1.15768	1	294	294	-1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|12026	NODE_7226_length_296_cov_1.98755	1	294	294	1	No	0	3.5.1.32	"Hippurate hydrolase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|12039	NODE_7189_length_296_cov_1.86722	3	296	294	-1	No	0	1.3.1.100	"Chanoclavine-I aldehyde reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|12005	NODE_7210_length_296_cov_1.83402	2	295	294	-1	No	0	3.2.1.37	"Xylan 1,4-beta-xylosidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris"
metaerg.pl|12023	NODE_7190_length_296_cov_1.16183	3	296	294	1	No	0	4.1.1.36	"Phosphopantothenoylcysteine decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|12023	NODE_7190_length_296_cov_1.16183	3	296	294	1	No	0	6.3.2.5	"Phosphopantothenate--cysteine ligase (CTP)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|12022	NODE_7214_length_296_cov_1.0083	1	294	294	-1	No	0	5.1.1.8	"4-hydroxyproline epimerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|12012	NODE_7198_length_296_cov_1.16183	2	295	294	-1	No	0	6.1.1.5	"Isoleucine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|12032	NODE_7203_length_296_cov_1.48548	2	295	294	1	No	0	2.7.1.207	"Protein-N(pi)-phosphohistidine--lactose phosphotransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A"
metaerg.pl|12041	NODE_7241_length_295_cov_1.69583	1	294	294	-1	No	0	4.2.-.-	"Carbon-oxygen lyases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|12042	NODE_7243_length_295_cov_1.425	2	295	294	1	No	0	6.3.2.26	"N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|12043	NODE_7262_length_295_cov_1.76667	92	295	204	-1	No	0	4.4.1.13	"Cysteine-S-conjugate beta-lyase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|12044	NODE_7239_length_295_cov_1.53333	74	295	222	-1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|12062	NODE_7245_length_295_cov_1.15417	1	294	294	-1	No	0	2.3.2.29	"Aspartate/glutamate leucyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|12054	NODE_7250_length_295_cov_2.7	1	294	294	-1	No	0	3.1.13.1	"Exoribonuclease II."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|12089	NODE_7287_length_294_cov_1.159	1	294	294	1	No	0	3.1.2.6	"Hydroxyacylglutathione hydrolase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q"
metaerg.pl|12088	NODE_7271_length_294_cov_1.97071	62	292	231	-1	No	0	4.3.1.17	"L-serine ammonia-lyase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
