#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|10930	NODE_5802_length_337_cov_1.32624	2	337	336	1	No	0	sp|G9M952|CAPSD_BPPS4	"Major capsid protein"	d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Podoviridae;g__P68virus;no__unclassified P68virus;s__Staphylococcus phage BP39;
metaerg.pl|10952	NODE_5834_length_336_cov_0.989324	1	336	336	-1	No	0	sp|P39153|SUA5_BACSU	"Threonylcarbamoyl-AMP synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|10943	NODE_5853_length_336_cov_1.14947	2	334	333	-1	No	0	sp|P95629|PUTA_RHIML	"Bifunctional protein PutA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10941	NODE_5846_length_336_cov_1.92883	1	336	336	-1	No	0	sp|Q7VMI2|YCHF_HAEDU	"Ribosome-binding ATPase YchF"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10954	NODE_5842_length_336_cov_1.40925	3	200	198	-1	No	0	sp|Q01610|OPRR_PSEAE	"Putative transcriptional regulator"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10958	NODE_5838_length_336_cov_1.65836	3	335	333	1	No	0	sp|P44774|SHDHL_HAEIN	"Shikimate dehydrogenase-like protein HI_0607"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini
metaerg.pl|10960	NODE_5844_length_336_cov_1.3274	3	335	333	-1	No	0	sp|Q5FJY2|FTHS1_LACAC	"Formate--tetrahydrofolate ligase 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|10951	NODE_5854_length_336_cov_1.15302	3	335	333	-1	No	0	sp|A7ZV47|PURA_ECO24	"Adenylosuccinate synthetase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|10946	NODE_5845_length_336_cov_1.32384	3	335	333	-1	No	0	sp|P76004|YCGM_ECOLI	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|10937	NODE_5831_length_336_cov_1.65836	2	265	264	-1	No	0	sp|E1WGF1|MRDA_SALTS	"Peptidoglycan D,D-transpeptidase MrdA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|10949	NODE_5840_length_336_cov_1.3274	3	335	333	1	No	0	sp|Q986B5|SYGB_RHILO	"Glycine--tRNA ligase beta subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|10945	NODE_5855_length_336_cov_1.66904	128	334	207	-1	No	0	sp|B2VE39|ZIPA_ERWT9	"Cell division protein ZipA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|10977	NODE_5861_length_335_cov_1.32143	1	333	333	-1	No	0	sp|Q9Z4P0|FRD2_SHEFN	"Fumarate reductase flavoprotein subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|10983	NODE_5868_length_335_cov_1.50714	1	333	333	1	No	0	sp|Q04871|YCL2_ECO11	"Uncharacterized 37.6 kDa protein in cld 5'region"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10980	NODE_5873_length_335_cov_1.66429	3	335	333	-1	No	0	sp|Q6G0B0|GLNE_BARQU	"Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10979	NODE_5878_length_335_cov_0.964286	1	333	333	1	No	0	sp|P0AG25|SPOT_ECO57	"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|10987	NODE_5862_length_335_cov_1.66071	41	334	294	-1	No	0	sp|Q49Y40|MTNN_STAS1	"5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|10986	NODE_5890_length_335_cov_2.00357	1	333	333	-1	No	0	sp|Q2YIJ8|GLUP_BRUA2	"Glucose/galactose transporter"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|10965	NODE_5865_length_335_cov_1.67143	3	335	333	1	No	0	sp|P45622|HEM2_BRADU	"Delta-aminolevulinic acid dehydratase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|10972	NODE_5864_length_335_cov_1.55714	2	334	333	-1	No	0	sp|P9WGB4|METZ_MYCTO	"O-succinylhomoserine sulfhydrylase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10968	NODE_5867_length_335_cov_1.67143	25	228	204	-1	No	0	sp|Q5FUN5|RL32_GLUOX	"50S ribosomal protein L32"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|10989	NODE_5870_length_335_cov_1.33571	2	325	324	1	No	0	sp|A9ISF1|RL1_BART1	"50S ribosomal protein L1"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10969	NODE_5887_length_335_cov_2.03571	1	312	312	1	No	0	sp|Q9CH00|RNR1_LACLA	"Ribonuclease R 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|10988	NODE_5881_length_335_cov_1.34286	1	333	333	-1	No	0	sp|O34214|GADH1_PANCY	"Gluconate 2-dehydrogenase flavoprotein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella;s__Rahnella sp002951615
metaerg.pl|10971	NODE_5874_length_335_cov_1.33214	3	335	333	-1	No	0	sp|P19994|MAP11_BACSU	"Methionine aminopeptidase 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|10978	NODE_5866_length_335_cov_1.88929	1	333	333	-1	No	0	sp|Q9I2Q2|METH_PSEAE	"Methionine synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|10994	NODE_5923_length_334_cov_1.12545	2	334	333	-1	No	0	sp|A5VHR0|DEOB_LACRD	"Phosphopentomutase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G senioris
metaerg.pl|11001	NODE_5907_length_334_cov_1.29032	3	332	330	1	No	0	sp|P25324|THTR_CHICK	"Thiosulfate sulfurtransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11005	NODE_5926_length_334_cov_1.5448	3	332	330	1	No	0	sp|Q8E6A9|LDHD_STRA3	"D-lactate dehydrogenase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11014	NODE_5921_length_334_cov_0.939068	3	332	330	-1	No	0	sp|P29929|COBN_SINSX	"Aerobic cobaltochelatase subunit CobN"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|10995	NODE_5899_length_334_cov_1.00358	3	332	330	1	No	0	sp|A9IVH1|PUR7_BART1	"Phosphoribosylaminoimidazole-succinocarboxamide synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11004	NODE_5894_length_334_cov_1.33692	3	332	330	-1	No	0	sp|Q8X8V9|METQ_ECO57	"D-methionine-binding lipoprotein MetQ"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|11016	NODE_5895_length_334_cov_1.83154	38	334	297	-1	No	0	sp|O30825|Y322_HAEDU	"RutC family protein HD_0322"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11010	NODE_5903_length_334_cov_1.67742	33	332	300	1	No	0	sp|Q98HE3|FLGF_RHILO	"Flagellar basal-body rod protein FlgF"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11007	NODE_5905_length_334_cov_2.97133	3	332	330	1	No	0	sp|P26982|DEGP_SALTY	"Periplasmic serine endoprotease DegP"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11018	NODE_5952_length_333_cov_2.20863	2	331	330	-1	No	0	sp|A8AMA5|AMPA_CITK8	"Probable cytosol aminopeptidase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|11031	NODE_5933_length_333_cov_1.86691	2	331	330	1	No	0	sp|O07576|YHDG_BACSU	"Uncharacterized amino acid permease YhdG"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11022	NODE_5942_length_333_cov_1.33453	2	331	330	-1	No	0	sp|Q9G059|CAPSD_BPPHM	"Capsid protein VP1"	d__Viruses;no__ssDNA viruses;f__Microviridae;no__unclassified Gokushovirinae;s__Gokushovirinae GNX3R;
metaerg.pl|11033	NODE_5944_length_333_cov_0.874101	1	270	270	1	No	0	sp|A7ZCQ6|Y685_CAMC1	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|11036	NODE_5949_length_333_cov_1.06475	2	331	330	1	No	0	sp|Q5FQ21|SYA_GLUOX	"Alanine--tRNA ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11037	NODE_5931_length_333_cov_1.71583	130	333	204	1	No	0	sp|Q82MV1|SSUB1_STRAW	"Aliphatic sulfonates import ATP-binding protein SsuB 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia iniecta
metaerg.pl|11026	NODE_5939_length_333_cov_1.96043	2	331	330	1	No	0	sp|P37339|LHGD_ECOLI	"L-2-hydroxyglutarate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11020	NODE_5936_length_333_cov_1.34173	2	331	330	-1	No	0	sp|Q1G9A0|MURC_LACDA	"UDP-N-acetylmuramate--L-alanine ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis
metaerg.pl|11064	NODE_5960_length_332_cov_1.35018	118	330	213	1	No	0	sp|Q7NA90|ATPF_PHOLL	"ATP synthase subunit b"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|11058	NODE_5980_length_332_cov_1.26354	3	227	225	1	No	0	sp|A1USY3|SYP_BARBK	"Proline--tRNA ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11048	NODE_5959_length_332_cov_1.01444	3	332	330	-1	No	0	sp|Q73E41|BACA1_BACC1	"Calcium-transporting ATPase 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11062	NODE_5967_length_332_cov_1.89892	55	330	276	1	No	0	sp|A0A0H2URH7|GLYAT_STRPN	"Glycosyltransferase GlyA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_C
metaerg.pl|11043	NODE_5961_length_332_cov_1.35018	1	330	330	-1	No	0	sp|Q91EK3|REP_GOCV	"Replication-associated protein"	d__Viruses;no__ssDNA viruses;f__Circoviridae;no__unclassified Circoviridae;s__Didemnum sp. Sea Squirt associated virus;
metaerg.pl|11039	NODE_5986_length_332_cov_0.743682	3	191	189	1	No	0	sp|P0AFR5|YCIO_ECOL6	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|11052	NODE_5957_length_332_cov_1.01444	1	330	330	1	No	0	sp|P0AEX1|K1PF_ECO57	"1-phosphofructokinase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|11078	NODE_6012_length_331_cov_1.84058	2	331	330	1	No	0	sp|P55699|Y4XG_SINFN	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11083	NODE_5995_length_331_cov_1.3587	8	331	324	-1	No	0	sp|P0AEZ8|MLTD_ECOL6	"Membrane-bound lytic murein transglycosylase D"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A
metaerg.pl|11080	NODE_6016_length_331_cov_1.13768	1	330	330	-1	No	0	sp|Q57MS3|HISX_SALCH	"Histidinol dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|11071	NODE_6002_length_331_cov_1.35145	2	238	237	1	No	0	sp|P0AE84|CPXA_ECO57	"Sensor protein CpxA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11093	NODE_5992_length_331_cov_1.28261	3	329	327	1	No	0	sp|Q9YUD3|REP_BFDV	"Replication-associated protein"	d__Viruses;no__unclassified viruses;s__Lake Sarah-associated circular virus-48;
metaerg.pl|11096	NODE_6017_length_331_cov_1.05435	2	331	330	1	No	0	sp|P56882|MURJ_RHIME	"Probable lipid II flippase MurJ"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11094	NODE_6019_length_331_cov_2.02536	1	276	276	1	No	0	sp|Q8RQL7|GLUA_COREF	"Glutamate transport ATP-binding protein GluA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11074	NODE_6004_length_331_cov_1.3442	30	329	300	-1	No	0	sp|Q54RF0|ISC2A_DICDI	"Isochorismatase family protein 2A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|11087	NODE_6015_length_331_cov_1.66667	27	329	303	-1	No	0	sp|P44558|Y186_HAEIN	"Uncharacterized HTH-type transcriptional regulator HI_0186"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11082	NODE_6007_length_331_cov_1.01449	3	329	327	-1	No	0	sp|Q98G09|METXA_RHILO	"Homoserine O-acetyltransferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11072	NODE_5999_length_331_cov_2.03261	2	331	330	1	No	0	sp|P31517|HEMS_YEREN	"Hemin transport protein HemS"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11120	NODE_6051_length_330_cov_1.26545	1	264	264	1	No	0	sp|P42421|YXDJ_BACSU	"Transcriptional regulatory protein YxdJ"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae
metaerg.pl|11098	NODE_6043_length_330_cov_1.42545	1	330	330	-1	No	0	sp|Q74JD5|PPAC_LACJO	"Probable manganese-dependent inorganic pyrophosphatase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11099	NODE_6046_length_330_cov_1.10545	1	330	330	-1	No	0	sp|Q9X5P2|OXYR_STRVD	"Probable hydrogen peroxide-inducible genes activator"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11108	NODE_6032_length_330_cov_2.54182	2	328	327	-1	No	0	sp|Q9A2A3|Y3663_CAUVC	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|11116	NODE_6033_length_330_cov_1.93818	65	328	264	1	No	0	sp|Q45399|PTEB_GEOSE	"PTS system cellobiose-specific EIIB component"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11106	NODE_6037_length_330_cov_0.941818	29	328	300	1	No	0	sp|B3PSB9|ISPH_RHIE6	"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11115	NODE_6026_length_330_cov_1.00727	2	313	312	1	No	0	sp|B2S5D7|LFTR_BRUA1	"Leucyl/phenylalanyl-tRNA--protein transferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11100	NODE_6025_length_330_cov_1.69818	3	329	327	-1	No	0	sp|Q890K1|SSB_LACPL	"Single-stranded DNA-binding protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K paralimentarius_A
metaerg.pl|11117	NODE_6035_length_330_cov_1.37091	3	329	327	-1	No	0	sp|Q92HG8|DNAB_RICCN	"Replicative DNA helicase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11138	NODE_6062_length_329_cov_1.02555	3	329	327	1	No	0	sp|Q49WM9|MNTH_STAS1	"Divalent metal cation transporter MntH"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|11126	NODE_6053_length_329_cov_1.92336	25	327	303	-1	No	0	sp|P39043|DPP6_LYSSH	"Dipeptidyl-peptidase 6"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11140	NODE_6060_length_329_cov_1.02555	98	328	231	1	No	0	sp|F9UN92|NNRD_LACPL	"ADP-dependent (S)-NAD(P)H-hydrate dehydratase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helsingborgensis
metaerg.pl|11133	NODE_6071_length_329_cov_1.65328	2	328	327	-1	No	0	sp|Q48481|GLF8_KLEPN	"Probable UDP-galactopyranose mutase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11124	NODE_6076_length_329_cov_1.64964	2	328	327	-1	No	0	sp|Q6D3A9|GSIA_PECAS	"Glutathione import ATP-binding protein GsiA"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|11122	NODE_6077_length_329_cov_0.744526	2	328	327	-1	No	0	sp|Q6G1A4|PURA_BARQU	"Adenylosuccinate synthetase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11157	NODE_6113_length_328_cov_1.16484	1	327	327	1	No	0	sp|P03694|TERL_BPT7	"Terminase, large subunit gp19"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia sp001899065
metaerg.pl|11168	NODE_6104_length_328_cov_1.58608	7	237	231	-1	No	0	sp|Q1RIP8|UVRD_RICBR	"Probable DNA helicase II homolog"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11165	NODE_6092_length_328_cov_1.01832	3	326	324	1	No	0	sp|P0AFU1|YEJB_ECO57	"Inner membrane ABC transporter permease protein YejB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11148	NODE_6089_length_328_cov_1.37363	3	326	324	-1	No	0	sp|P55339|ECSA_BACSU	"ABC-type transporter ATP-binding protein EcsA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615
metaerg.pl|11153	NODE_6084_length_328_cov_1.13187	3	326	324	1	No	0	sp|Q9G059|CAPSD_BPPHM	"Capsid protein VP1"	d__Viruses;no__ssDNA viruses;f__Microviridae;no__unclassified Microviridae;s__Microviridae Fen7895_21;
metaerg.pl|11158	NODE_6108_length_328_cov_1.28938	2	328	327	-1	No	0	sp|P43011|Y1364_HAEIN	"Uncharacterized HTH-type transcriptional regulator HI_1364"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|11156	NODE_6097_length_328_cov_1.02198	111	326	216	1	No	0	sp|Q9CP21|CCA_PASMU	"Multifunctional CCA protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|11180	NODE_6128_length_327_cov_1.375	44	325	282	1	No	0	sp|A8YUK2|ATPE_LACH4	"ATP synthase epsilon chain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|11187	NODE_6117_length_327_cov_1.59559	1	327	327	1	No	0	sp|P50351|CHVI_SINFN	"Transcriptional regulatory protein ChvI"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|11181	NODE_6122_length_327_cov_1.02206	3	257	255	1	No	0	sp|A7ZQ48|RIMM_ECO24	"Ribosome maturation factor RimM"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|11193	NODE_6127_length_327_cov_1.58088	3	326	324	-1	No	0	sp|C6DFN3|EPMA_PECCP	"Elongation factor P--(R)-beta-lysine ligase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|11173	NODE_6133_length_327_cov_0.856618	98	325	228	-1	No	0	sp|B2S8N8|ARLY_BRUA1	"Argininosuccinate lyase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11191	NODE_6139_length_327_cov_1.36765	1	327	327	1	No	0	sp|P44804|REP_HAEIN	"ATP-dependent DNA helicase Rep"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|11216	NODE_6168_length_326_cov_2.34317	3	326	324	-1	No	0	sp|P42599|YGJR_ECOLI	"Uncharacterized oxidoreductase YgjR"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
